user_id,session_id,event_time,event_type,device_type,traffic_source,region,product_category,order_value
U00201,S00201,2025-01-25 13:04:18,purchase,Desktop,Paid Search,East,Home,210.51
U00202,S00202,2025-02-13 17:23:48,product_view,Mobile,Referral,South,Beauty,
U00202,S00202,2025-02-13 18:02:48,add_to_cart,Mobile,Referral,South,Beauty,
U00202,S00202,2025-02-13 18:35:48,checkout_start,Mobile,Referral,South,Beauty,
U00202,S00202,2025-02-13 18:37:48,purchase,Mobile,Referral,South,Beauty,58.37
U00203,S00203,2025-03-07 04:20:59,product_view,Mobile,Direct,East,Home,
U00204,S00204,2025-02-13 16:53:32,product_view,Mobile,Referral,West,Fashion,
U00205,S00205,2025-03-28 03:26:37,product_view,Desktop,Paid Search,Central,Fashion,
U00205,S00205,2025-03-28 04:24:37,add_to_cart,Desktop,Paid Search,Central,Fashion,
U00206,S00206,2025-03-16 18:14:46,product_view,Desktop,Organic Search,East,Sports,
U00206,S00206,2025-03-16 18:45:46,add_to_cart,Desktop,Organic Search,East,Sports,
U00206,S00206,2025-03-16 19:26:46,checkout_start,Desktop,Organic Search,East,Sports,
U00207,S00207,2025-03-15 22:07:12,product_view,Desktop,Paid Search,Central,Electronics,
U00207,S00207,2025-03-15 22:28:12,add_to_cart,Desktop,Paid Search,Central,Electronics,
U00207,S00207,2025-03-15 22:55:12,checkout_start,Desktop,Paid Search,Central,Electronics,
U00208,S00208,2025-01-08 22:08:33,product_view,Mobile,Social,Central,Sports,
U00208,S00208,2025-01-08 22:29:33,add_to_cart,Mobile,Social,Central,Sports,
U00209,S00209,2025-03-10 10:34:22,product_view,Mobile,Paid Search,Central,Fashion,
U00210,S00210,2025-03-03 06:15:17,product_view,Tablet,Social,Central,Fashion,
U00211,S00211,2025-01-27 22:45:31,product_view,Mobile,Referral,South,Fashion,
U00211,S00211,2025-01-27 23:08:31,add_to_cart,Mobile,Referral,South,Fashion,
U00211,S00211,2025-01-27 23:26:31,checkout_start,Mobile,Referral,South,Fashion,
U00211,S00211,2025-01-27 23:45:31,purchase,Mobile,Referral,South,Fashion,209.45
U00212,S00212,2025-01-19 09:02:18,product_view,Mobile,Referral,Central,Sports,
U00213,S00213,2025-01-28 06:52:34,product_view,Mobile,Referral,West,Beauty,
U00213,S00213,2025-01-28 07:28:34,add_to_cart,Mobile,Referral,West,Beauty,
U00214,S00214,2025-03-27 16:14:40,product_view,Mobile,Direct,East,Electronics,
U00214,S00214,2025-03-27 16:21:40,add_to_cart,Mobile,Direct,East,Electronics,
U00214,S00214,2025-03-27 16:52:40,checkout_start,Mobile,Direct,East,Electronics,
U00214,S00214,2025-03-27 17:17:40,purchase,Mobile,Direct,East,Electronics,58.49
U00215,S00215,2025-03-02 15:41:12,product_view,Tablet,Referral,North,Home,
U00216,S00216,2025-03-25 18:14:34,product_view,Mobile,Paid Search,North,Beauty,
U00217,S00217,2025-01-23 01:53:25,product_view,Tablet,Organic Search,Central,Fashion,
U00218,S00218,2025-01-05 00:19:36,product_view,Mobile,Social,Central,Fashion,
U00219,S00219,2025-03-09 15:56:08,product_view,Tablet,Paid Search,East,Home,
U00220,S00220,2025-02-28 20:16:45,product_view,Mobile,Organic Search,North,Electronics,
U00220,S00220,2025-02-28 21:04:45,add_to_cart,Mobile,Organic Search,North,Electronics,
U00220,S00220,2025-02-28 21:23:45,checkout_start,Mobile,Organic Search,North,Electronics,
U00221,S00221,2025-02-24 16:20:05,product_view,Desktop,Organic Search,Central,Sports,
U00222,S00222,2025-01-01 08:24:15,product_view,Mobile,Referral,East,Sports,
U00223,S00223,2025-02-03 20:23:44,product_view,Mobile,Paid Search,East,Home,
U00223,S00223,2025-02-03 21:06:44,add_to_cart,Mobile,Paid Search,East,Home,
U00223,S00223,2025-02-03 21:26:44,checkout_start,Mobile,Paid Search,East,Home,
U00223,S00223,2025-02-03 21:48:44,purchase,Mobile,Paid Search,East,Home,160.71
U00224,S00224,2025-02-07 11:39:14,product_view,Tablet,Social,South,Electronics,
U00224,S00224,2025-02-07 11:48:14,add_to_cart,Tablet,Social,South,Electronics,
U00224,S00224,2025-02-07 12:18:14,checkout_start,Tablet,Social,South,Electronics,
U00225,S00225,2025-03-10 21:52:13,product_view,Desktop,Paid Search,East,Fashion,
U00226,S00226,2025-03-09 22:23:04,product_view,Desktop,Direct,West,Home,
U00227,S00227,2025-03-10 04:10:20,product_view,Mobile,Email,Central,Electronics,
U00228,S00228,2025-03-07 14:51:03,product_view,Mobile,Social,West,Fashion,
U00229,S00229,2025-02-09 23:01:25,product_view,Desktop,Direct,North,Fashion,
U00229,S00229,2025-02-09 23:02:25,add_to_cart,Desktop,Direct,North,Fashion,
U00230,S00230,2025-01-08 02:59:30,product_view,Desktop,Organic Search,South,Electronics,
U00230,S00230,2025-01-08 03:26:30,add_to_cart,Desktop,Organic Search,South,Electronics,
U00230,S00230,2025-01-08 03:35:30,checkout_start,Desktop,Organic Search,South,Electronics,
U00231,S00231,2025-02-18 14:55:58,product_view,Tablet,Direct,East,Sports,
U00232,S00232,2025-03-25 11:07:11,product_view,Mobile,Social,West,Home,
U00233,S00233,2025-01-03 09:29:43,product_view,Mobile,Organic Search,Central,Beauty,
U00234,S00234,2025-01-20 08:12:59,product_view,Mobile,Paid Search,South,Fashion,
U00235,S00235,2025-01-03 07:13:04,product_view,Desktop,Organic Search,West,Home,
U00235,S00235,2025-01-03 07:16:04,add_to_cart,Desktop,Organic Search,West,Home,
U00235,S00235,2025-01-03 08:00:04,checkout_start,Desktop,Organic Search,West,Home,
U00236,S00236,2025-01-28 01:08:32,product_view,Mobile,Social,East,Electronics,
U00237,S00237,2025-03-28 10:15:19,product_view,Mobile,Referral,East,Home,
U00238,S00238,2025-03-13 18:56:47,product_view,Tablet,Direct,East,Fashion,
U00239,S00239,2025-03-24 21:24:50,product_view,Desktop,Paid Search,East,Sports,
U00240,S00240,2025-03-10 15:15:54,product_view,Desktop,Paid Search,South,Electronics,
U00240,S00240,2025-03-10 16:10:54,add_to_cart,Desktop,Paid Search,South,Electronics,
U00241,S00241,2025-03-13 16:08:24,product_view,Desktop,Referral,East,Sports,
U00241,S00241,2025-03-13 16:22:24,add_to_cart,Desktop,Referral,East,Sports,
U00241,S00241,2025-03-13 16:28:24,checkout_start,Desktop,Referral,East,Sports,
U00242,S00242,2025-02-04 12:43:38,product_view,Desktop,Organic Search,West,Electronics,
U00243,S00243,2025-03-13 06:30:13,product_view,Tablet,Organic Search,West,Beauty,
U00244,S00244,2025-01-16 23:48:30,product_view,Mobile,Referral,North,Sports,
U00245,S00245,2025-02-11 09:24:29,product_view,Desktop,Social,South,Electronics,
U00246,S00246,2025-01-13 23:30:48,product_view,Mobile,Paid Search,East,Fashion,
U00247,S00247,2025-01-29 23:09:01,product_view,Tablet,Paid Search,East,Home,
U00247,S00247,2025-01-30 00:09:01,add_to_cart,Tablet,Paid Search,East,Home,
U00247,S00247,2025-01-30 00:36:01,checkout_start,Tablet,Paid Search,East,Home,
U00247,S00247,2025-01-30 00:43:01,purchase,Tablet,Paid Search,East,Home,112.36
U00248,S00248,2025-03-29 10:16:48,product_view,Mobile,Email,East,Home,
U00249,S00249,2025-02-15 05:08:46,product_view,Tablet,Direct,East,Electronics,
U00250,S00250,2025-03-09 01:53:54,product_view,Mobile,Email,Central,Sports,
U00250,S00250,2025-03-09 02:46:54,add_to_cart,Mobile,Email,Central,Sports,
U00251,S00251,2025-01-20 00:13:32,product_view,Desktop,Paid Search,Central,Electronics,
U00252,S00252,2025-03-26 15:01:00,product_view,Mobile,Direct,Central,Sports,
U00253,S00253,2025-02-06 00:32:52,product_view,Mobile,Organic Search,West,Home,
U00254,S00254,2025-03-09 04:15:12,product_view,Mobile,Referral,North,Sports,
U00255,S00255,2025-02-21 14:36:15,product_view,Mobile,Paid Search,West,Electronics,
U00256,S00256,2025-03-25 01:05:25,product_view,Mobile,Social,Central,Home,
U00257,S00257,2025-03-05 13:41:50,product_view,Desktop,Organic Search,North,Electronics,
U00257,S00257,2025-03-05 14:36:50,add_to_cart,Desktop,Organic Search,North,Electronics,
U00258,S00258,2025-03-30 18:30:17,product_view,Tablet,Referral,South,Sports,
U00258,S00258,2025-03-30 18:35:17,add_to_cart,Tablet,Referral,South,Sports,
U00259,S00259,2025-02-10 00:13:37,product_view,Mobile,Direct,West,Electronics,
U00259,S00259,2025-02-10 01:06:37,add_to_cart,Mobile,Direct,West,Electronics,
U00260,S00260,2025-02-19 21:57:34,product_view,Mobile,Organic Search,North,Electronics,
U00260,S00260,2025-02-19 22:46:34,add_to_cart,Mobile,Organic Search,North,Electronics,
U00261,S00261,2025-02-14 01:06:27,product_view,Desktop,Social,North,Beauty,
U00261,S00261,2025-02-14 01:11:27,add_to_cart,Desktop,Social,North,Beauty,
U00261,S00261,2025-02-14 01:51:27,checkout_start,Desktop,Social,North,Beauty,
U00262,S00262,2025-02-27 15:14:22,product_view,Mobile,Social,North,Fashion,
U00263,S00263,2025-03-21 09:51:15,product_view,Mobile,Organic Search,East,Fashion,
U00264,S00264,2025-02-19 10:23:06,product_view,Mobile,Organic Search,West,Home,
U00264,S00264,2025-02-19 10:43:06,add_to_cart,Mobile,Organic Search,West,Home,
U00264,S00264,2025-02-19 11:01:06,checkout_start,Mobile,Organic Search,West,Home,
U00264,S00264,2025-02-19 11:04:06,purchase,Mobile,Organic Search,West,Home,72.47
U00265,S00265,2025-02-15 17:05:38,product_view,Mobile,Direct,East,Electronics,
U00266,S00266,2025-01-11 23:57:35,product_view,Mobile,Paid Search,South,Fashion,
U00267,S00267,2025-01-18 08:19:17,product_view,Tablet,Direct,North,Fashion,
U00268,S00268,2025-01-10 11:16:15,product_view,Mobile,Paid Search,East,Fashion,
U00269,S00269,2025-01-01 12:21:53,product_view,Mobile,Direct,East,Electronics,
U00270,S00270,2025-03-25 19:08:19,product_view,Desktop,Paid Search,South,Beauty,
U00270,S00270,2025-03-25 19:53:19,add_to_cart,Desktop,Paid Search,South,Beauty,
U00270,S00270,2025-03-25 20:14:19,checkout_start,Desktop,Paid Search,South,Beauty,
U00270,S00270,2025-03-25 20:27:19,purchase,Desktop,Paid Search,South,Beauty,291.24
U00271,S00271,2025-02-01 10:24:17,product_view,Mobile,Social,East,Home,
U00272,S00272,2025-03-11 05:43:49,product_view,Mobile,Organic Search,East,Home,
U00273,S00273,2025-02-07 22:04:52,product_view,Tablet,Direct,West,Fashion,
U00274,S00274,2025-02-02 21:09:45,product_view,Desktop,Social,North,Fashion,
U00275,S00275,2025-03-10 16:59:58,product_view,Mobile,Paid Search,East,Home,
U00276,S00276,2025-03-10 19:40:58,product_view,Mobile,Organic Search,Central,Beauty,
U00276,S00276,2025-03-10 20:30:58,add_to_cart,Mobile,Organic Search,Central,Beauty,
U00276,S00276,2025-03-10 21:13:58,checkout_start,Mobile,Organic Search,Central,Beauty,
U00276,S00276,2025-03-10 21:34:58,purchase,Mobile,Organic Search,Central,Beauty,191.55
U00277,S00277,2025-02-12 13:06:00,product_view,Desktop,Direct,West,Sports,
U00277,S00277,2025-02-12 13:21:00,add_to_cart,Desktop,Direct,West,Sports,
U00277,S00277,2025-02-12 13:55:00,checkout_start,Desktop,Direct,West,Sports,
U00278,S00278,2025-03-28 18:44:32,product_view,Desktop,Organic Search,South,Fashion,
U00278,S00278,2025-03-28 18:46:32,add_to_cart,Desktop,Organic Search,South,Fashion,
U00278,S00278,2025-03-28 19:05:32,checkout_start,Desktop,Organic Search,South,Fashion,
U00278,S00278,2025-03-28 19:08:32,purchase,Desktop,Organic Search,South,Fashion,52.5
U00279,S00279,2025-01-27 16:30:22,product_view,Tablet,Organic Search,South,Fashion,
U00280,S00280,2025-01-15 00:54:21,product_view,Mobile,Social,South,Fashion,
U00281,S00281,2025-01-23 17:10:21,product_view,Desktop,Organic Search,Central,Electronics,
U00282,S00282,2025-03-23 21:27:25,product_view,Tablet,Organic Search,East,Electronics,
U00282,S00282,2025-03-23 22:07:25,add_to_cart,Tablet,Organic Search,East,Electronics,
U00283,S00283,2025-02-05 22:51:50,product_view,Mobile,Paid Search,North,Electronics,
U00283,S00283,2025-02-05 22:58:50,add_to_cart,Mobile,Paid Search,North,Electronics,
U00284,S00284,2025-03-27 15:33:40,product_view,Desktop,Paid Search,North,Electronics,
U00284,S00284,2025-03-27 15:58:40,add_to_cart,Desktop,Paid Search,North,Electronics,
U00284,S00284,2025-03-27 16:36:40,checkout_start,Desktop,Paid Search,North,Electronics,
U00284,S00284,2025-03-27 16:48:40,purchase,Desktop,Paid Search,North,Electronics,256.74
U00285,S00285,2025-03-20 18:05:43,product_view,Desktop,Email,West,Fashion,
U00285,S00285,2025-03-20 18:13:43,add_to_cart,Desktop,Email,West,Fashion,
U00285,S00285,2025-03-20 18:21:43,checkout_start,Desktop,Email,West,Fashion,
U00285,S00285,2025-03-20 18:44:43,purchase,Desktop,Email,West,Fashion,59.58
U00286,S00286,2025-03-04 20:34:44,product_view,Mobile,Direct,East,Fashion,
U00287,S00287,2025-01-24 10:53:28,product_view,Tablet,Organic Search,North,Fashion,
U00288,S00288,2025-02-19 17:32:41,product_view,Tablet,Referral,East,Electronics,
U00289,S00289,2025-01-11 18:01:50,product_view,Desktop,Paid Search,Central,Fashion,
U00290,S00290,2025-02-28 18:47:49,product_view,Mobile,Paid Search,East,Electronics,
U00291,S00291,2025-02-16 17:52:48,product_view,Desktop,Organic Search,North,Beauty,
U00291,S00291,2025-02-16 18:39:48,add_to_cart,Desktop,Organic Search,North,Beauty,
U00291,S00291,2025-02-16 18:53:48,checkout_start,Desktop,Organic Search,North,Beauty,
U00292,S00292,2025-01-05 14:16:22,product_view,Mobile,Email,West,Fashion,
U00293,S00293,2025-01-27 23:37:44,product_view,Mobile,Email,North,Beauty,
U00293,S00293,2025-01-28 00:23:44,add_to_cart,Mobile,Email,North,Beauty,
U00294,S00294,2025-01-08 18:22:34,product_view,Mobile,Direct,West,Beauty,
U00294,S00294,2025-01-08 18:57:34,add_to_cart,Mobile,Direct,West,Beauty,
U00294,S00294,2025-01-08 19:16:34,checkout_start,Mobile,Direct,West,Beauty,
U00294,S00294,2025-01-08 19:25:34,purchase,Mobile,Direct,West,Beauty,286.67
U00295,S00295,2025-02-22 01:17:55,product_view,Desktop,Referral,Central,Electronics,
U00296,S00296,2025-02-01 21:25:31,product_view,Desktop,Organic Search,North,Fashion,
U00296,S00296,2025-02-01 22:06:31,add_to_cart,Desktop,Organic Search,North,Fashion,
U00296,S00296,2025-02-01 22:33:31,checkout_start,Desktop,Organic Search,North,Fashion,
U00296,S00296,2025-02-01 22:36:31,purchase,Desktop,Organic Search,North,Fashion,197.42
U00297,S00297,2025-02-17 14:31:20,product_view,Tablet,Organic Search,East,Fashion,
U00298,S00298,2025-03-23 21:44:22,product_view,Tablet,Email,North,Sports,
U00299,S00299,2025-03-05 08:20:53,product_view,Desktop,Paid Search,Central,Beauty,
U00299,S00299,2025-03-05 08:56:53,add_to_cart,Desktop,Paid Search,Central,Beauty,
U00299,S00299,2025-03-05 09:33:53,checkout_start,Desktop,Paid Search,Central,Beauty,
U00300,S00300,2025-03-22 14:01:07,product_view,Desktop,Email,West,Electronics,
U00301,S00301,2025-03-30 04:56:41,product_view,Mobile,Direct,Central,Fashion,
U00301,S00301,2025-03-30 05:52:41,add_to_cart,Mobile,Direct,Central,Fashion,
U00302,S00302,2025-03-25 05:03:25,product_view,Mobile,Social,South,Fashion,
U00303,S00303,2025-01-13 00:13:30,product_view,Desktop,Social,East,Electronics,
U00303,S00303,2025-01-13 00:51:30,add_to_cart,Desktop,Social,East,Electronics,
U00303,S00303,2025-01-13 01:35:30,checkout_start,Desktop,Social,East,Electronics,
U00303,S00303,2025-01-13 01:36:30,purchase,Desktop,Social,East,Electronics,214.77
U00304,S00304,2025-01-10 07:24:05,product_view,Desktop,Referral,East,Electronics,
U00305,S00305,2025-01-18 20:43:09,product_view,Mobile,Paid Search,Central,Electronics,
U00305,S00305,2025-01-18 21:20:09,add_to_cart,Mobile,Paid Search,Central,Electronics,
U00305,S00305,2025-01-18 22:02:09,checkout_start,Mobile,Paid Search,Central,Electronics,
U00305,S00305,2025-01-18 22:14:09,purchase,Mobile,Paid Search,Central,Electronics,222.28
U00306,S00306,2025-01-28 02:57:06,product_view,Desktop,Organic Search,East,Home,
U00306,S00306,2025-01-28 03:05:06,add_to_cart,Desktop,Organic Search,East,Home,
U00306,S00306,2025-01-28 03:30:06,checkout_start,Desktop,Organic Search,East,Home,
U00306,S00306,2025-01-28 03:44:06,purchase,Desktop,Organic Search,East,Home,108.06
U00307,S00307,2025-03-18 23:38:18,product_view,Mobile,Paid Search,North,Home,
U00308,S00308,2025-03-08 19:32:12,product_view,Desktop,Email,West,Fashion,
U00309,S00309,2025-03-05 12:07:15,product_view,Mobile,Organic Search,Central,Sports,
U00310,S00310,2025-02-10 04:24:55,product_view,Desktop,Direct,Central,Sports,
U00311,S00311,2025-01-10 00:37:04,product_view,Mobile,Direct,North,Fashion,
U00311,S00311,2025-01-10 00:51:04,add_to_cart,Mobile,Direct,North,Fashion,
U00311,S00311,2025-01-10 00:55:04,checkout_start,Mobile,Direct,North,Fashion,
U00312,S00312,2025-02-24 22:25:05,product_view,Mobile,Paid Search,West,Beauty,
U00313,S00313,2025-01-27 04:34:20,product_view,Desktop,Organic Search,North,Electronics,
U00314,S00314,2025-03-31 13:46:54,product_view,Desktop,Email,West,Electronics,
U00314,S00314,2025-03-31 14:02:54,add_to_cart,Desktop,Email,West,Electronics,
U00314,S00314,2025-03-31 14:30:54,checkout_start,Desktop,Email,West,Electronics,
U00314,S00314,2025-03-31 14:50:54,purchase,Desktop,Email,West,Electronics,190.47
U00315,S00315,2025-01-18 22:00:10,product_view,Mobile,Social,West,Electronics,
U00316,S00316,2025-02-17 04:47:49,product_view,Mobile,Direct,Central,Fashion,
U00317,S00317,2025-02-24 08:33:04,product_view,Desktop,Organic Search,Central,Fashion,
U00317,S00317,2025-02-24 09:10:04,add_to_cart,Desktop,Organic Search,Central,Fashion,
U00318,S00318,2025-01-22 11:10:16,product_view,Mobile,Direct,North,Sports,
U00319,S00319,2025-01-01 01:54:55,product_view,Tablet,Social,North,Beauty,
U00319,S00319,2025-01-01 01:57:55,add_to_cart,Tablet,Social,North,Beauty,
U00319,S00319,2025-01-01 02:22:55,checkout_start,Tablet,Social,North,Beauty,
U00320,S00320,2025-03-25 13:14:20,product_view,Mobile,Referral,North,Beauty,
U00320,S00320,2025-03-25 14:13:20,add_to_cart,Mobile,Referral,North,Beauty,
U00321,S00321,2025-01-07 05:14:51,product_view,Mobile,Organic Search,South,Home,
U00322,S00322,2025-02-09 10:05:35,product_view,Mobile,Paid Search,Central,Sports,
U00323,S00323,2025-02-01 14:23:37,product_view,Mobile,Paid Search,West,Beauty,
U00324,S00324,2025-02-01 04:00:59,product_view,Tablet,Social,West,Home,
U00325,S00325,2025-02-12 00:48:42,product_view,Mobile,Paid Search,Central,Sports,
U00326,S00326,2025-02-23 15:03:09,product_view,Desktop,Paid Search,South,Sports,
U00327,S00327,2025-03-31 11:29:47,product_view,Mobile,Referral,Central,Home,
U00327,S00327,2025-03-31 11:36:47,add_to_cart,Mobile,Referral,Central,Home,
U00327,S00327,2025-03-31 12:17:47,checkout_start,Mobile,Referral,Central,Home,
U00328,S00328,2025-01-31 09:16:54,product_view,Mobile,Direct,East,Sports,
U00328,S00328,2025-01-31 10:08:54,add_to_cart,Mobile,Direct,East,Sports,
U00328,S00328,2025-01-31 10:29:54,checkout_start,Mobile,Direct,East,Sports,
U00328,S00328,2025-01-31 10:38:54,purchase,Mobile,Direct,East,Sports,85.41
U00329,S00329,2025-01-14 05:28:29,product_view,Tablet,Organic Search,West,Electronics,
U00329,S00329,2025-01-14 05:36:29,add_to_cart,Tablet,Organic Search,West,Electronics,
U00329,S00329,2025-01-14 05:50:29,checkout_start,Tablet,Organic Search,West,Electronics,
U00329,S00329,2025-01-14 06:05:29,purchase,Tablet,Organic Search,West,Electronics,94.2
U00330,S00330,2025-03-31 19:02:13,product_view,Mobile,Organic Search,West,Beauty,
U00331,S00331,2025-03-07 01:43:19,product_view,Mobile,Organic Search,South,Fashion,
U00331,S00331,2025-03-07 01:55:19,add_to_cart,Mobile,Organic Search,South,Fashion,
U00331,S00331,2025-03-07 02:21:19,checkout_start,Mobile,Organic Search,South,Fashion,
U00332,S00332,2025-01-18 03:00:03,product_view,Desktop,Direct,North,Electronics,
U00333,S00333,2025-03-22 20:05:37,product_view,Tablet,Organic Search,Central,Fashion,
U00334,S00334,2025-03-24 14:51:08,product_view,Tablet,Organic Search,Central,Electronics,
U00334,S00334,2025-03-24 15:46:08,add_to_cart,Tablet,Organic Search,Central,Electronics,
U00335,S00335,2025-03-15 13:52:46,product_view,Mobile,Organic Search,East,Electronics,
U00336,S00336,2025-01-24 08:17:28,product_view,Mobile,Social,North,Electronics,
